idCiudad,Numero,Nombre,Estado_idEstado
1453,448,SANTA MARÍA ZANIZA,20
1454,449,SANTA MARÍA ZOQUITLÁN,20
1455,450,SANTIAGO AMOLTEPEC,20
1456,451,SANTIAGO APOALA,20
1457,452,SANTIAGO APÓSTOL,20
1458,453,SANTIAGO ASTATA,20
1459,454,SANTIAGO ATITLÁN,20
1460,455,SANTIAGO AYUQUILILLA,20
1461,456,SANTIAGO CACALOXTEPEC,20
1462,457,SANTIAGO CAMOTLÁN,20
1463,458,SANTIAGO COMALTEPEC,20
1464,459,VILLA DE SANTIAGO CHAZUMBA,20
1465,460,SANTIAGO CHOÁPAM,20
1466,461,SANTIAGO DEL RÍO,20
1467,462,SANTIAGO HUAJOLOTITLÁN,20
1468,463,SANTIAGO HUAUCLILLA,20
1469,464,SANTIAGO IHUITLÁN PLUMAS,20
1470,465,SANTIAGO IXCUINTEPEC,20
1471,466,SANTIAGO IXTAYUTLA,20
1472,467,SANTIAGO JAMILTEPEC,20
1473,468,SANTIAGO JOCOTEPEC,20
1474,469,SANTIAGO JUXTLAHUACA,20
1475,470,SANTIAGO LACHIGUIRI,20
1476,471,SANTIAGO LALOPA,20
1477,472,SANTIAGO LAOLLAGA,20
1478,473,SANTIAGO LAXOPA,20
1479,474,SANTIAGO LLANO GRANDE,20
1480,475,SANTIAGO MATATLÁN,20
1481,476,SANTIAGO MILTEPEC,20
1482,477,SANTIAGO MINAS,20
1483,478,SANTIAGO NACALTEPEC,20
1484,479,SANTIAGO NEJAPILLA,20
1485,480,SANTIAGO NUNDICHE,20
1486,481,SANTIAGO NUYOÓ,20
1487,482,SANTIAGO PINOTEPA NACIONAL,20
1488,483,SANTIAGO SUCHILQUITONGO,20
1489,484,SANTIAGO TAMAZOLA,20
1490,485,SANTIAGO TAPEXTLA,20
1491,486,VILLA TEJÚPAM DE LA UNIÓN,20
1492,487,SANTIAGO TENANGO,20
1493,488,SANTIAGO TEPETLAPA,20
1494,489,SANTIAGO TETEPEC,20
1495,490,SANTIAGO TEXCALCINGO,20
1496,491,SANTIAGO TEXTITLÁN,20
1497,492,SANTIAGO TILANTONGO,20
1498,493,SANTIAGO TILLO,20
1499,494,SANTIAGO TLAZOYALTEPEC,20
1500,495,SANTIAGO XANICA,20
1501,496,SANTIAGO XIACUÍ,20
1502,497,SANTIAGO YAITEPEC,20
1503,498,SANTIAGO YAVEO,20
1504,499,SANTIAGO YOLOMÉCATL,20
1505,500,SANTIAGO YOSONDÚA,20
1506,501,SANTIAGO YUCUYACHI,20
1507,502,SANTIAGO ZACATEPEC,20
1508,503,SANTIAGO ZOOCHILA,20
1509,504,NUEVO ZOQUIÁPAM,20
1510,505,SANTO DOMINGO INGENIO,20
1511,506,SANTO DOMINGO ALBARRADAS,20
1512,507,SANTO DOMINGO ARMENTA,20
1513,508,SANTO DOMINGO CHIHUITÁN,20
1514,509,SANTO DOMINGO DE MORELOS,20
1515,510,SANTO DOMINGO IXCATLÁN,20
1516,511,SANTO DOMINGO NUXAÁ,20
1517,512,SANTO DOMINGO OZOLOTEPEC,20
1518,513,SANTO DOMINGO PETAPA,20
1519,514,SANTO DOMINGO ROAYAGA,20
1520,515,SANTO DOMINGO TEHUANTEPEC,20
1521,516,SANTO DOMINGO TEOJOMULCO,20
1522,517,SANTO DOMINGO TEPUXTEPEC,20
1523,518,SANTO DOMINGO TLATAYÁPAM,20
1524,519,SANTO DOMINGO TOMALTEPEC,20
1525,520,SANTO DOMINGO TONALÁ,20
1526,521,SANTO DOMINGO TONALTEPEC,20
1527,522,SANTO DOMINGO XAGACÍA,20
1528,523,SANTO DOMINGO YANHUITLÁN,20
1529,524,SANTO DOMINGO YODOHINO,20
1530,525,SANTO DOMINGO ZANATEPEC,20
1531,526,SANTOS REYES NOPALA,20
1532,527,SANTOS REYES PÁPALO,20
1533,528,SANTOS REYES TEPEJILLO,20
1534,529,SANTOS REYES YUCUNÁ,20
1535,530,SANTO TOMÁS JALIEZA,20
1536,531,SANTO TOMÁS MAZALTEPEC,20
1537,532,SANTO TOMÁS OCOTEPEC,20
1538,533,SANTO TOMÁS TAMAZULAPAN,20
1539,534,SAN VICENTE COATLÁN,20
1540,535,SAN VICENTE LACHIXÍO,20
1541,536,SAN VICENTE NUÑÚ,20
1542,537,SILACAYOÁPAM,20
1543,538,SITIO DE XITLAPEHUA,20
1544,539,SOLEDAD ETLA,20
1545,540,VILLA DE TAMAZULÁPAM DEL PROGRESO,20
1546,541,TANETZE DE ZARAGOZA,20
1547,542,TANICHE,20
1548,543,TATALTEPEC DE VALDÉS,20
1549,544,TEOCOCUILCO DE MARCOS PÉREZ,20
1550,545,TEOTITLÁN DE FLORES MAGÓN,20
1551,546,TEOTITLÁN DEL VALLE,20
1552,547,TEOTONGO,20
1553,548,TEPELMEME VILLA DE MORELOS,20
1554,549,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUN",20
1555,550,SAN JERÓNIMO TLACOCHAHUAYA,20
1556,551,TLACOLULA DE MATAMOROS,20
1557,552,TLACOTEPEC PLUMAS,20
1558,553,TLALIXTAC DE CABRERA,20
1559,554,TOTONTEPEC VILLA DE MORELOS,20
1560,555,TRINIDAD ZAACHILA,20
1561,556,LA TRINIDAD VISTA HERMOSA,20
1562,557,UNIÓN HIDALGO,20
1563,558,VALERIO TRUJANO,20
1564,559,SAN JUAN BAUTISTA VALLE NACIONAL,20
1565,560,VILLA DÍAZ ORDAZ,20
1566,561,YAXE,20
1567,562,MAGDALENA YODOCONO DE PORFIRIO DÍAZ,20
1568,563,YOGANA,20
1569,564,YUTANDUCHI DE GUERRERO,20
1570,565,VILLA DE ZAACHILA,20
1571,566,SAN MATEO YUCUTINDOO,20
1572,567,ZAPOTITLÁN LAGUNAS,20
1573,568,ZAPOTITLÁN PALMAS,20
1574,569,SANTA INÉS DE ZARAGOZA,20
1575,570,ZIMATLÁN DE ÁLVAREZ,20
1576,1,ACAJETE,21
1577,2,ACATENO,21
1578,3,ACATLÁN,21
1579,4,ACATZINGO,21
1580,5,ACTEOPAN,21
1581,6,AHUACATLÁN,21
1582,7,AHUATLÁN,21
1583,8,AHUAZOTEPEC,21
1584,9,AHUEHUETITLA,21
1585,10,AJALPAN,21
1586,11,ALBINO ZERTUCHE,21
1587,12,ALJOJUCA,21
1588,13,ALTEPEXI,21
1589,14,AMIXTLÁN,21
1590,15,AMOZOC,21
1591,16,AQUIXTLA,21
1592,17,ATEMPAN,21
1593,18,ATEXCAL,21
1594,19,ATLIXCO,21
1595,20,ATOYATEMPAN,21
1596,21,ATZALA,21
1597,22,ATZITZIHUACÁN,21
1598,23,ATZITZINTLA,21
1599,24,AXUTLA,21
1600,25,AYOTOXCO DE GUERRERO,21
1601,26,CALPAN,21
1602,27,CALTEPEC,21
1603,28,CAMOCUAUTLA,21
1604,29,CAXHUACAN,21
1605,30,COATEPEC,21
1606,31,COATZINGO,21
1607,32,COHETZALA,21
1608,33,COHUECAN,21
1609,34,CORONANGO,21
1610,35,COXCATLÁN,21
1611,36,COYOMEAPAN,21
1612,37,COYOTEPEC,21
1613,38,CUAPIAXTLA DE MADERO,21
1614,39,CUAUTEMPAN,21
1615,40,CUAUTINCHÁN,21
1616,41,CUAUTLANCINGO,21
1617,42,CUAYUCA DE ANDRADE,21
1618,43,CUETZALAN DEL PROGRESO,21
1619,44,CUYOACO,21
1620,45,CHALCHICOMULA DE SESMA,21
1621,46,CHAPULCO,21
1622,47,CHIAUTLA,21
1623,48,CHIAUTZINGO,21
1624,49,CHICONCUAUTLA,21
1625,50,CHICHIQUILA,21
1626,51,CHIETLA,21
1627,52,CHIGMECATITLÁN,21
1628,53,CHIGNAHUAPAN,21
1629,54,CHIGNAUTLA,21
1630,55,CHILA,21
1631,56,CHILA DE LA SAL,21
1632,57,HONEY,21
1633,58,CHILCHOTLA,21
1634,59,CHINANTLA,21
1635,60,DOMINGO ARENAS,21
1636,61,ELOXOCHITLÁN,21
1637,62,EPATLÁN,21
1638,63,ESPERANZA,21
1639,64,FRANCISCO Z. MENA,21
1640,65,GENERAL FELIPE ÁNGELES,21
1641,66,GUADALUPE,21
1642,67,GUADALUPE VICTORIA,21
1643,68,HERMENEGILDO GALEANA,21
1644,69,HUAQUECHULA,21
1645,70,HUATLATLAUCA,21
1646,71,HUAUCHINANGO,21
1647,72,HUEHUETLA,21
1648,73,HUEHUETLÁN EL CHICO,21
1649,74,HUEJOTZINGO,21
1650,75,HUEYAPAN,21
1651,76,HUEYTAMALCO,21
1652,77,HUEYTLALPAN,21
1653,78,HUITZILAN DE SERDÁN,21
1654,79,HUITZILTEPEC,21
1655,80,ATLEQUIZAYAN,21
1656,81,IXCAMILPA DE GUERRERO,21
1657,82,IXCAQUIXTLA,21
1658,83,IXTACAMAXTITLÁN,21
1659,84,IXTEPEC,21
1660,85,IZÚCAR DE MATAMOROS,21
1661,86,JALPAN,21
1662,87,JOLALPAN,21
1663,88,JONOTLA,21
1664,89,JOPALA,21
1665,90,JUAN C. BONILLA,21
1666,91,JUAN GALINDO,21
1667,92,JUAN N. MÉNDEZ,21
1668,93,LAFRAGUA,21
1669,94,LIBRES,21
1670,95,LA MAGDALENA TLATLAUQUITEPEC,21
1671,96,MAZAPILTEPEC DE JUÁREZ,21
1672,97,MIXTLA,21
1673,98,MOLCAXAC,21
1674,99,CAÑADA MORELOS,21
1675,100,NAUPAN,21
1676,101,NAUZONTLA,21
1677,102,NEALTICAN,21
1678,103,NICOLÁS BRAVO,21
1679,104,NOPALUCAN,21
1680,105,OCOTEPEC,21
1681,106,OCOYUCAN,21
1682,107,OLINTLA,21
1683,108,ORIENTAL,21
1684,109,PAHUATLÁN,21
1685,110,PALMAR DE BRAVO,21
1686,111,PANTEPEC,21
1687,112,PETLALCINGO,21
1688,113,PIAXTLA,21
1689,114,PUEBLA,21
1690,115,QUECHOLAC,21
1691,116,QUIMIXTLÁN,21
1692,117,RAFAEL LARA GRAJALES,21
1693,118,LOS REYES DE JUÁREZ,21
1694,119,SAN ANDRÉS CHOLULA,21
1695,120,SAN ANTONIO CAÑADA,21
1696,121,SAN DIEGO LA MESA TOCHIMILTZINGO,21
1697,122,SAN FELIPE TEOTLALCINGO,21
1698,123,SAN FELIPE TEPATLÁN,21
1699,124,SAN GABRIEL CHILAC,21
1700,125,SAN GREGORIO ATZOMPA,21
1701,126,SAN JERÓNIMO TECUANIPAN,21
1702,127,SAN JERÓNIMO XAYACATLÁN,21
1703,128,SAN JOSÉ CHIAPA,21
1704,129,SAN JOSÉ MIAHUATLÁN,21
1705,130,SAN JUAN ATENCO,21
1706,131,SAN JUAN ATZOMPA,21
1707,132,SAN MARTÍN TEXMELUCAN,21
1708,133,SAN MARTÍN TOTOLTEPEC,21
1709,134,SAN MATÍAS TLALANCALECA,21
1710,135,SAN MIGUEL IXITLÁN,21
1711,136,SAN MIGUEL XOXTLA,21
1712,137,SAN NICOLÁS BUENOS AIRES,21
1713,138,SAN NICOLÁS DE LOS RANCHOS,21
1714,139,SAN PABLO ANICANO,21
1715,140,SAN PEDRO CHOLULA,21
1716,141,SAN PEDRO YELOIXTLAHUACA,21
1717,142,SAN SALVADOR EL SECO,21
1718,143,SAN SALVADOR EL VERDE,21
1719,144,SAN SALVADOR HUIXCOLOTLA,21
1720,145,SAN SEBASTIÁN TLACOTEPEC,21
1721,146,SANTA CATARINA TLALTEMPAN,21
1722,147,SANTA INÉS AHUATEMPAN,21
1723,148,SANTA ISABEL CHOLULA,21
1724,149,SANTIAGO MIAHUATLÁN,21
1725,150,HUEHUETLÁN EL GRANDE,21
1726,151,SANTO TOMÁS HUEYOTLIPAN,21
1727,152,SOLTEPEC,21
1728,153,TECALI DE HERRERA,21
1729,154,TECAMACHALCO,21
1730,155,TECOMATLÁN,21
1731,156,TEHUACÁN,21
1732,157,TEHUITZINGO,21
1733,158,TENAMPULCO,21
1734,159,TEOPANTLÁN,21
1735,160,TEOTLALCO,21
1736,161,TEPANCO DE LÓPEZ,21
1737,162,TEPANGO DE RODRÍGUEZ,21
1738,163,TEPATLAXCO DE HIDALGO,21
1739,164,TEPEACA,21
1740,165,TEPEMAXALCO,21
1741,166,TEPEOJUMA,21
1742,167,TEPETZINTLA,21
1743,168,TEPEXCO,21
1744,169,TEPEXI DE RODRÍGUEZ,21
1745,170,TEPEYAHUALCO,21
1746,171,TEPEYAHUALCO DE CUAUHTÉMOC,21
1747,172,TETELA DE OCAMPO,21
1748,173,TETELES DE AVILA CASTILLO,21
1749,174,TEZIUTLÁN,21
1750,175,TIANGUISMANALCO,21
1751,176,TILAPA,21
1752,177,TLACOTEPEC DE BENITO JUÁREZ,21
1753,178,TLACUILOTEPEC,21
1754,179,TLACHICHUCA,21
1755,180,TLAHUAPAN,21
1756,181,TLALTENANGO,21
1757,182,TLANEPANTLA,21
1758,183,TLAOLA,21
1759,184,TLAPACOYA,21
1760,185,TLAPANALÁ,21
1761,186,TLATLAUQUITEPEC,21
1762,187,TLAXCO,21
1763,188,TOCHIMILCO,21
1764,189,TOCHTEPEC,21
1765,190,TOTOLTEPEC DE GUERRERO,21
1766,191,TULCINGO,21
1767,192,TUZAMAPAN DE GALEANA,21
1768,193,TZICATLACOYAN,21
1769,194,VENUSTIANO CARRANZA,21
1770,195,VICENTE GUERRERO,21
1771,196,XAYACATLÁN DE BRAVO,21
1772,197,XICOTEPEC,21
1773,198,XICOTLÁN,21
1774,199,XIUTETELCO,21
1775,200,XOCHIAPULCO,21
1776,201,XOCHILTEPEC,21
1777,202,XOCHITLÁN DE VICENTE SUÁREZ,21
1778,203,XOCHITLÁN TODOS SANTOS,21
1779,204,YAONÁHUAC,21
1780,205,YEHUALTEPEC,21
1781,206,ZACAPALA,21
1782,207,ZACAPOAXTLA,21
1783,208,ZACATLÁN,21
1784,209,ZAPOTITLÁN,21
1785,210,ZAPOTITLÁN DE MÉNDEZ,21
1786,211,ZARAGOZA,21
1787,212,ZAUTLA,21
1788,213,ZIHUATEUTLA,21
1789,214,ZINACATEPEC,21
1790,215,ZONGOZOTLA,21
1791,216,ZOQUIAPAN,21
1792,217,ZOQUITLÁN,21
1793,1,AMEALCO DE BONFIL,22
1794,2,PINAL DE AMOLES,22
1795,3,ARROYO SECO,22
1796,4,CADEREYTA DE MONTES,22
1797,5,COLÓN,22
1798,6,CORREGIDORA,22
1799,7,EZEQUIEL MONTES,22
1800,8,HUIMILPAN,22
1801,9,JALPAN DE SERRA,22
1802,10,LANDA DE MATAMOROS,22
1803,11,EL MARQUÉS,22
1804,12,PEDRO ESCOBEDO,22
1805,13,PEÑAMILLER,22
1806,14,QUERÉTARO,22
1807,15,SAN JOAQUÍN,22
1808,16,SAN JUAN DEL RÍO,22
1809,17,TEQUISQUIAPAN,22
1810,18,TOLIMÁN,22
1811,1,COZUMEL,23
1812,2,FELIPE CARRILLO PUERTO,23
1813,3,ISLA MUJERES,23
1814,4,OTHÓN P. BLANCO,23
1815,5,BENITO JUÁREZ,23
1816,6,JOSÉ MARÍA MORELOS,23
1817,7,LÁZARO CÁRDENAS,23
1818,8,SOLIDARIDAD,23
1819,9,TULUM,23
1820,10,BACALAR,23
1821,11,PUERTO MORELOS,23
1822,1,AHUALULCO,24
1823,2,ALAQUINES,24
1824,3,AQUISMÓN,24
1825,4,ARMADILLO DE LOS INFANTE,24
1826,5,CÁRDENAS,24
1827,6,CATORCE,24
1828,7,CEDRAL,24
1829,8,CERRITOS,24
1830,9,CERRO DE SAN PEDRO,24
1831,10,CIUDAD DEL MAÍZ,24
1832,11,CIUDAD FERNÁNDEZ,24
1833,12,TANCANHUITZ,24
1834,13,CIUDAD VALLES,24
1835,14,COXCATLÁN,24
1836,15,CHARCAS,24
1837,16,EBANO,24
1838,17,GUADALCÁZAR,24
1839,18,HUEHUETLÁN,24
1840,19,LAGUNILLAS,24
1841,20,MATEHUALA,24
1842,21,MEXQUITIC DE CARMONA,24
1843,22,MOCTEZUMA,24
1844,23,RAYÓN,24
1845,24,RIOVERDE,24
1846,25,SALINAS,24
1847,26,SAN ANTONIO,24
1848,27,SAN CIRO DE ACOSTA,24
1849,28,SAN LUIS POTOSÍ,24
1850,29,SAN MARTÍN CHALCHICUAUTLA,24
1851,30,SAN NICOLÁS TOLENTINO,24
1852,31,SANTA CATARINA,24
1853,32,SANTA MARÍA DEL RÍO,24
1854,33,SANTO DOMINGO,24
1855,34,SAN VICENTE TANCUAYALAB,24
1856,35,SOLEDAD DE GRACIANO SÁNCHEZ,24
1857,36,TAMASOPO,24
1858,37,TAMAZUNCHALE,24
1859,38,TAMPACÁN,24
1860,39,TAMPAMOLÓN CORONA,24
1861,40,TAMUÍN,24
1862,41,TANLAJÁS,24
1863,42,TANQUIÁN DE ESCOBEDO,24
1864,43,TIERRA NUEVA,24
1865,44,VANEGAS,24
1866,45,VENADO,24
1867,46,VILLA DE ARRIAGA,24
1868,47,VILLA DE GUADALUPE,24
1869,48,VILLA DE LA PAZ,24
1870,49,VILLA DE RAMOS,24
1871,50,VILLA DE REYES,24
1872,51,VILLA HIDALGO,24
1873,52,VILLA JUÁREZ,24
1874,53,AXTLA DE TERRAZAS,24
1875,54,XILITLA,24
1876,55,ZARAGOZA,24
1877,56,VILLA DE ARISTA,24
1878,57,MATLAPA,24
1879,58,EL NARANJO,24
1880,1,AHOME,25
1881,2,ANGOSTURA,25
1882,3,BADIRAGUATO,25
1883,4,CONCORDIA,25
1884,5,COSALÁ,25
1885,6,CULIACÁN,25
1886,7,CHOIX,25
1887,8,ELOTA,25
1888,9,ESCUINAPA,25
1889,10,EL FUERTE,25
1890,11,GUASAVE,25
1891,12,MAZATLÁN,25
1892,13,MOCORITO,25
1893,14,ROSARIO,25
1894,15,SALVADOR ALVARADO,25
1895,16,SAN IGNACIO,25
1896,17,SINALOA,25
1897,18,NAVOLATO,25
1898,1,ACONCHI,26
1899,2,AGUA PRIETA,26
1900,3,ALAMOS,26
1901,4,ALTAR,26
1902,5,ARIVECHI,26
1903,6,ARIZPE,26
1904,7,ATIL,26
1905,8,BACADÉHUACHI,26
1906,9,BACANORA,26
1907,10,BACERAC,26
1908,11,BACOACHI,26
1909,12,BÁCUM,26
1910,13,BANÁMICHI,26
1911,14,BAVIÁCORA,26
1912,15,BAVISPE,26
1913,16,BENJAMÍN HILL,26
1914,17,CABORCA,26
1915,18,CAJEME,26
1916,19,CANANEA,26
1917,20,CARBÓ,26
1918,21,LA COLORADA,26
1919,22,CUCURPE,26
1920,23,CUMPAS,26
1921,24,DIVISADEROS,26
1922,25,EMPALME,26
1923,26,ETCHOJOA,26
1924,27,FRONTERAS,26
1925,28,GRANADOS,26
1926,29,GUAYMAS,26
1927,30,HERMOSILLO,26
1928,31,HUACHINERA,26
1929,32,HUÁSABAS,26
1930,33,HUATABAMPO,26
1931,34,HUÉPAC,26
1932,35,IMURIS,26
1933,36,MAGDALENA,26
1934,37,MAZATÁN,26
1935,38,MOCTEZUMA,26
1936,39,NACO,26
1937,40,NÁCORI CHICO,26
1938,41,NACOZARI DE GARCÍA,26
1939,42,NAVOJOA,26
1940,43,NOGALES,26
1941,44,ONAVAS,26
1942,45,OPODEPE,26
1943,46,OQUITOA,26
1944,47,PITIQUITO,26
1945,48,PUERTO PEÑASCO,26
1946,49,QUIRIEGO,26
1947,50,RAYÓN,26
1948,51,ROSARIO,26
1949,52,SAHUARIPA,26
1950,53,SAN FELIPE DE JESÚS,26
1951,54,SAN JAVIER,26
1952,55,SAN LUIS RÍO COLORADO,26
1953,56,SAN MIGUEL DE HORCASITAS,26
1954,57,SAN PEDRO DE LA CUEVA,26
1955,58,SANTA ANA,26
1956,59,SANTA CRUZ,26
1957,60,SÁRIC,26
1958,61,SOYOPA,26
1959,62,SUAQUI GRANDE,26
1960,63,TEPACHE,26
1961,64,TRINCHERAS,26
1962,65,TUBUTAMA,26
1963,66,URES,26
1964,67,VILLA HIDALGO,26
1965,68,VILLA PESQUEIRA,26
1966,69,YÉCORA,26
1967,70,GENERAL PLUTARCO ELÍAS CALLES,26
1968,71,BENITO JUÁREZ,26
1969,72,SAN IGNACIO RÍO MUERTO,26
1970,1,BALANCÁN,27
1971,2,CÁRDENAS,27
1972,3,CENTLA,27
1973,4,CENTRO,27
1974,5,COMALCALCO,27
1975,6,CUNDUACÁN,27
1976,7,EMILIANO ZAPATA,27
1977,8,HUIMANGUILLO,27
1978,9,JALAPA,27
1979,10,JALPA DE MÉNDEZ,27
1980,11,JONUTA,27
1981,12,MACUSPANA,27
1982,13,NACAJUCA,27
1983,14,PARAÍSO,27
1984,15,TACOTALPA,27
1985,16,TEAPA,27
1986,17,TENOSIQUE,27
1987,1,ABASOLO,28
1988,2,ALDAMA,28
1989,3,ALTAMIRA,28
1990,4,ANTIGUO MORELOS,28
1991,5,BURGOS,28
1992,6,BUSTAMANTE,28
1993,7,CAMARGO,28
1994,8,CASAS,28
1995,9,CIUDAD MADERO,28
1996,10,CRUILLAS,28
1997,11,GÓMEZ FARÍAS,28
1998,12,GONZÁLEZ,28
1999,13,GÜÉMEZ,28
2000,14,GUERRERO,28
2001,15,GUSTAVO DÍAZ ORDAZ,28
2002,16,HIDALGO,28
2003,17,JAUMAVE,28
2004,18,JIMÉNEZ,28
2005,19,LLERA,28
2006,20,MAINERO,28
2007,21,EL MANTE,28
2008,22,MATAMOROS,28
2009,23,MÉNDEZ,28
2010,24,MIER,28
2011,25,MIGUEL ALEMÁN,28
2012,26,MIQUIHUANA,28
2013,27,NUEVO LAREDO,28
2014,28,NUEVO MORELOS,28
2015,29,OCAMPO,28
2016,30,PADILLA,28
2017,31,PALMILLAS,28
2018,32,REYNOSA,28
2019,33,RÍO BRAVO,28
2020,34,SAN CARLOS,28
2021,35,SAN FERNANDO,28
2022,36,SAN NICOLÁS,28
2023,37,SOTO LA MARINA,28
2024,38,TAMPICO,28
2025,39,TULA,28
2026,40,VALLE HERMOSO,28
2027,41,VICTORIA,28
2028,42,VILLAGRÁN,28
2029,43,XICOTÉNCATL,28
2030,1,AMAXAC DE GUERRERO,29
2031,2,APETATITLÁN DE ANTONIO CARVAJAL,29
2032,3,ATLANGATEPEC,29
2033,4,ATLTZAYANCA,29
2034,5,APIZACO,29
2035,6,CALPULALPAN,29
2036,7,EL CARMEN TEQUEXQUITLA,29
2037,8,CUAPIAXTLA,29
2038,9,CUAXOMULCO,29
2039,10,CHIAUTEMPAN,29
2040,11,MUÑOZ DE DOMINGO ARENAS,29
2041,12,ESPAÑITA,29
2042,13,HUAMANTLA,29
2043,14,HUEYOTLIPAN,29
2044,15,IXTACUIXTLA DE MARIANO MATAMOROS,29
2045,16,IXTENCO,29
2046,17,MAZATECOCHCO DE JOSÉ MARÍA MORELOS,29
2047,18,CONTLA DE JUAN CUAMATZI,29
2048,19,TEPETITLA DE LARDIZÁBAL,29
2049,20,SANCTÓRUM DE LÁZARO CÁRDENAS,29
2050,21,NANACAMILPA DE MARIANO ARISTA,29
2051,22,ACUAMANALA DE MIGUEL HIDALGO,29
2052,23,NATÍVITAS,29
2053,24,PANOTLA,29
2054,25,SAN PABLO DEL MONTE,29
2055,26,SANTA CRUZ TLAXCALA,29
2056,27,TENANCINGO,29
2057,28,TEOLOCHOLCO,29
2058,29,TEPEYANCO,29
2059,30,TERRENATE,29
2060,31,TETLA DE LA SOLIDARIDAD,29
2061,32,TETLATLAHUCA,29
2062,33,TLAXCALA,29
2063,34,TLAXCO,29
2064,35,TOCATLÁN,29
2065,36,TOTOLAC,29
2066,37,ZILTLALTÉPEC DE TRINIDAD SÁNCHEZ SANTOS,29
2067,38,TZOMPANTEPEC,29
2068,39,XALOZTOC,29
2069,40,XALTOCAN,29
2070,41,PAPALOTLA DE XICOHTÉNCATL,29
2071,42,XICOHTZINCO,29
2072,43,YAUHQUEMEHCAN,29
2073,44,ZACATELCO,29
2074,45,BENITO JUÁREZ,29
2075,46,EMILIANO ZAPATA,29
2076,47,LÁZARO CÁRDENAS,29
2077,48,LA MAGDALENA TLALTELULCO,29
2078,49,SAN DAMIÁN TEXÓLOC,29
2079,50,SAN FRANCISCO TETLANOHCAN,29
2080,51,SAN JERÓNIMO ZACUALPAN,29
2081,52,SAN JOSÉ TEACALCO,29
2082,53,SAN JUAN HUACTZINCO,29
2083,54,SAN LORENZO AXOCOMANITLA,29
2084,55,SAN LUCAS TECOPILCO,29
2085,56,SANTA ANA NOPALUCAN,29
2086,57,SANTA APOLONIA TEACALCO,29
2087,58,SANTA CATARINA AYOMETLA,29
2088,59,SANTA CRUZ QUILEHTLA,29
2089,60,SANTA ISABEL XILOXOXTLA,29
2090,1,ACAJETE,30
2091,2,ACATLÁN,30
2092,3,ACAYUCAN,30
2093,4,ACTOPAN,30
2094,5,ACULA,30
2095,6,ACULTZINGO,30
2096,7,CAMARÓN DE TEJEDA,30
2097,8,ALPATLÁHUAC,30
2098,9,ALTO LUCERO DE GUTIÉRREZ BARRIOS,30
2099,10,ALTOTONGA,30
2100,11,ALVARADO,30
2101,12,AMATITLÁN,30
2102,13,NARANJOS AMATLÁN,30
2103,14,AMATLÁN DE LOS REYES,30
2104,15,ANGEL R. CABADA,30
2105,16,LA ANTIGUA,30
2106,17,APAZAPAN,30
2107,18,AQUILA,30
2108,19,ASTACINGA,30
2109,20,ATLAHUILCO,30
2110,21,ATOYAC,30
2111,22,ATZACAN,30
2112,23,ATZALAN,30
2113,24,TLALTETELA,30
2114,25,AYAHUALULCO,30
2115,26,BANDERILLA,30
2116,27,BENITO JUÁREZ,30
2117,28,BOCA DEL RÍO,30
2118,29,CALCAHUALCO,30
2119,30,CAMERINO Z. MENDOZA,30
2120,31,CARRILLO PUERTO,30
2121,32,CATEMACO,30
2122,33,CAZONES DE HERRERA,30
2123,34,CERRO AZUL,30
2124,35,CITLALTÉPETL,30
2125,36,COACOATZINTLA,30
2126,37,COAHUITLÁN,30
2127,38,COATEPEC,30
2128,39,COATZACOALCOS,30
2129,40,COATZINTLA,30
2130,41,COETZALA,30
2131,42,COLIPA,30
2132,43,COMAPA,30
2133,44,CÓRDOBA,30
2134,45,COSAMALOAPAN DE CARPIO,30
2135,46,COSAUTLÁN DE CARVAJAL,30
2136,47,COSCOMATEPEC,30
2137,48,COSOLEACAQUE,30
2138,49,COTAXTLA,30
2139,50,COXQUIHUI,30
2140,51,COYUTLA,30
2141,52,CUICHAPA,30
2142,53,CUITLÁHUAC,30
2143,54,CHACALTIANGUIS,30
2144,55,CHALMA,30
2145,56,CHICONAMEL,30
2146,57,CHICONQUIACO,30
2147,58,CHICONTEPEC,30
2148,59,CHINAMECA,30
2149,60,CHINAMPA DE GOROSTIZA,30
2150,61,LAS CHOAPAS,30
2151,62,CHOCAMÁN,30
2152,63,CHONTLA,30
2153,64,CHUMATLÁN,30
2154,65,EMILIANO ZAPATA,30
2155,66,ESPINAL,30
2156,67,FILOMENO MATA,30
2157,68,FORTÍN,30
2158,69,GUTIÉRREZ ZAMORA,30
2159,70,HIDALGOTITLÁN,30
2160,71,HUATUSCO,30
2161,72,HUAYACOCOTLA,30
2162,73,HUEYAPAN DE OCAMPO,30
2163,74,HUILOAPAN DE CUAUHTÉMOC,30
2164,75,IGNACIO DE LA LLAVE,30
2165,76,ILAMATLÁN,30
2166,77,ISLA,30
2167,78,IXCATEPEC,30
2168,79,IXHUACÁN DE LOS REYES,30
2169,80,IXHUATLÁN DEL CAFÉ,30
2170,81,IXHUATLANCILLO,30
2171,82,IXHUATLÁN DEL SURESTE,30
2172,83,IXHUATLÁN DE MADERO,30
2173,84,IXMATLAHUACAN,30
2174,85,IXTACZOQUITLÁN,30
2175,86,JALACINGO,30
2176,87,XALAPA,30
2177,88,JALCOMULCO,30
2178,89,JÁLTIPAN,30
2179,90,JAMAPA,30
